XGBoost_Clean_AbsResidual,XGBoost_100Noise_AbsResidual,LLM_DeepMLP_Clean_AbsResidual,LLM_DeepMLP_100Noise_AbsResidual
0.03887922325134274,0.044823415660858124,0.02845780982498769,0.020209588504943143
0.4140882873535148,0.5691442108154305,0.7425583979281445,1.6352029023398416
0.0042671171188354284,0.009897431468963602,0.015529599641733283,0.034261669521293614
0.4123912689208993,0.17559965820312584,0.10756225722961332,0.49008207131892334
2.8399372100862408e-05,0.0059157930374145185,0.03219146560949604,0.04296487756956169
1.0159477233886705,0.0008502960205092336,1.4438033078027122,0.556386959090835
0.08282860307693485,0.08935984163284305,0.016505272902364698,0.004734395134462388
2.653751971435547,2.4095541259765625,0.9708102540871764,0.07140624948605279
0.033572390842437794,0.02560295181274419,0.03170273136294344,0.016250298121260665
0.7217789459228516,0.017764167785644602,0.040004200982718174,0.12079146601794655
0.044218325138092096,0.03647520494461065,0.01686104122729437,0.011101160020016265
0.8461754608154308,0.9490597534179699,0.263446751726768,1.120089702979783
0.02763907394409182,0.024224741077423118,0.0033700193086597663,0.0024709448224499164
0.8346681976318351,1.9135618591308585,0.6426716586003209,0.2572497639260938
0.004628145694732688,0.0025840163230895774,0.0006165876311376994,0.000981400111099484
1.38787437438965,1.6356923675537125,1.3972835151294838,2.1053411363560777
0.010869881725311226,0.01798637828826899,0.029301854737939892,0.021731583641515062
2.8464283561706543,2.00135799407959,3.8894996155924897,3.983231196328749
0.19700790643692012,0.20376123189926143,0.14114864599777865,0.14218048282207418
3.502699356079102,2.827880363464356,3.6942865741159157,3.8241327686635227
0.04015106029510496,0.02534610099792478,0.0674925179134721,0.06880395432673136
3.5928640365600586,5.327737331390381,3.812071529763916,3.395390724061599
0.09495514154434204,0.08930265426635742,0.12706904079883907,0.12556244186749965
2.7165023040771494,4.634533996582032,1.108218312190644,0.8678167169054092
0.07721982479095457,0.08351741313934324,0.09642946537602615,0.07045553072858102
0.8060729217529286,0.09316947937011832,0.3012199711143069,0.36291955850057533
0.013228214740753197,0.008684135437011742,0.0014151490049998383,0.00401986283364697
0.5828262329101577,0.3109031677246108,0.0844980659349055,0.3675322757402242
0.0056658895492553984,0.007828048038482693,0.01508358432663115,0.018438488752968607
0.10607292175292926,0.7931694793701176,0.6488535357692342,0.7004169250305168
0.01244165897369387,0.007897579669952415,0.003285857477971166,0.012801621933711704
0.45962562561035014,0.731548690795897,0.963605966780932,1.155058638464979
0.007161829662323038,0.009323988151550333,0.018995902771074324,0.025258556507921304
2.6931839179992676,1.5556950759887695,0.3480362697910313,0.5857215539311507
0.06816667795181275,0.07584739208221436,0.032665521793940444,0.039368645045076645
3.4501576995849614,2.577257690429688,0.7662007135469331,1.8582846088508074
0.019965125560760466,0.014559255599975618,0.039635305227402995,0.04941439886060783
2.222035121917725,1.5860812187194826,3.909547276185493,3.2416545704047017
0.2133149552345276,0.2133149552345276,0.11467135390427174,0.10823468360718391
1.9794076919555668,1.5721687316894535,6.942561014272494,5.698821981243613
0.038610604286193895,0.03466525363922124,0.025785530513658728,0.011654355003553163
2.4501301765441896,2.408974838256836,4.126051966951108,4.2670284524477164
0.19497833251953123,0.18749037981033323,0.1076899228575231,0.10194370810827147
3.0834435653686523,4.646057052612305,6.6661799573109555,7.0629872633399895
0.06271658658981327,0.06271658658981327,0.0331798699463538,0.038224355900395635
3.2501301765441895,3.208974838256836,1.2632437300192243,1.4928211711744144
0.3450216674804687,0.3525096201896667,0.19012281622102456,0.2039904502426919
7.1134435653686525,8.676057052612304,3.3374454826297404,3.8525753307413426
0.023283413410186804,0.023283413410186804,0.02610244489684521,0.025778788742235714
2.485969886779785,2.248108730316162,0.21994711481376727,0.15369788371890225
0.05823816299438478,0.06158448696136476,0.04624371917826264,0.03400158769506578
4.486336631774902,4.486336631774902,1.4665714915339887,1.5956650601548255
0.0231510338783264,0.03704636669158934,0.01788371787909593,0.02896295626750689
5.235675430297853,7.3173557281494155,1.4003523574223014,1.4323636962478066
0.07544135904312133,0.07199066734313964,0.0004394339515237933,0.012625827647445687
5.6358795166015625,7.865266799926758,0.9406185332121737,1.307924859185995
0.10232003450393679,0.12746008157730104,0.0282046248589356,0.03268674263395799
3.0681225585937497,2.0375968742370603,0.6671186524105428,0.7482602516182153
0.161017210483551,0.16463467597961423,0.06947417790199495,0.07444144811159714
0.15955192565917997,1.2135569381713864,0.41172320360963255,0.5369442142133387
0.04032441139221188,0.022942922115325892,0.06350863611617674,0.05909703681625034
0.25369243621826243,0.7636802673339851,1.092334810507941,1.0209633240032492
0.028543817996978804,0.03301225900650029,0.031272936596757894,0.04338458301399695
0.7980522155761705,0.5136646270751939,1.237621945881891,1.297458483829967
0.016258621215820335,0.01995673179626467,0.05465760596213798,0.04818574578760815
1.6208972930908203,3.1871871948242188,2.7115651637531144,2.556992537880534
0.03329466581344609,0.021953332424163863,0.14871854108438032,0.13286251249919245
3.1828479766845703,5.394744873046875,0.544769528655614,0.6116169214232023
0.008143031597137473,0.012069308757782005,0.07245539962873793,0.04644172481044584
